disease,file_name,remote_url,remote_size,local_path,local_exists,local_size,tag,download_result
Mushroom poisoning,ac_Mushroom_47.rtf,http://doe1.moph.go.th/surdata/y47/ac_Mushroom_47.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_47.rtf,yes,81245,skip,
Mushroom poisoning,ac_Mushroom_48.rtf,http://doe1.moph.go.th/surdata/y48/ac_Mushroom_48.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_48.rtf,yes,80624,skip,
Mushroom poisoning,ac_Mushroom_49.rtf,http://doe1.moph.go.th/surdata/y49/ac_Mushroom_49.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_49.rtf,yes,80617,skip,
Mushroom poisoning,ac_Mushroom_50.rtf,http://doe1.moph.go.th/surdata/y50/ac_Mushroom_50.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_50.rtf,yes,80631,skip,
Mushroom poisoning,ac_Mushroom_51.rtf,http://doe1.moph.go.th/surdata/y51/ac_Mushroom_51.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_51.rtf,yes,79836,skip,
Mushroom poisoning,ac_Mushroom_52.rtf,http://doe1.moph.go.th/surdata/y52/ac_Mushroom_52.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_52.rtf,yes,79850,skip,
Mushroom poisoning,ac_Mushroom_53.rtf,http://doe1.moph.go.th/surdata/y53/ac_Mushroom_53.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_53.rtf,yes,80677,skip,
Mushroom poisoning,ac_Mushroom_54.rtf,http://doe1.moph.go.th/surdata/y54/ac_Mushroom_54.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_54.rtf,yes,81410,skip,
Mushroom poisoning,ac_Mushroom_55.rtf,http://doe1.moph.go.th/surdata/y55/ac_Mushroom_55.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_55.rtf,yes,81437,skip,
Mushroom poisoning,ac_Mushroom_56.rtf,http://doe1.moph.go.th/surdata/y56/ac_Mushroom_56.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_56.rtf,yes,81370,skip,
Mushroom poisoning,ac_Mushroom_57.rtf,http://doe1.moph.go.th/surdata/y57/ac_Mushroom_57.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_57.rtf,yes,73155,skip,
Mushroom poisoning,ac_Mushroom_58.rtf,http://doe1.moph.go.th/surdata/y58/ac_Mushroom_58.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_58.rtf,yes,73148,skip,
Mushroom poisoning,ac_Mushroom_59.rtf,http://doe1.moph.go.th/surdata/y59/ac_Mushroom_59.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_59.rtf,yes,73124,skip,
Mushroom poisoning,ac_Mushroom_60.rtf,http://doe1.moph.go.th/surdata/y60/ac_Mushroom_60.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_60.rtf,yes,73137,skip,
Mushroom poisoning,ac_Mushroom_61.rtf,http://doe1.moph.go.th/surdata/y61/ac_Mushroom_61.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_61.rtf,yes,73310,skip,
Mushroom poisoning,ac_Mushroom_62.rtf,http://doe1.moph.go.th/surdata/y62/ac_Mushroom_62.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_62.rtf,yes,73136,skip,
Mushroom poisoning,ac_Mushroom_63.rtf,http://doe1.moph.go.th/surdata/y63/ac_Mushroom_63.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_63.rtf,yes,73176,skip,
Mushroom poisoning,ac_Mushroom_64.rtf,http://doe1.moph.go.th/surdata/y64/ac_Mushroom_64.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_64.rtf,yes,73125,skip,
Mushroom poisoning,ac_Mushroom_65.rtf,http://doe1.moph.go.th/surdata/y65/ac_Mushroom_65.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_65.rtf,yes,73138,skip,
Mushroom poisoning,ac_Mushroom_66.rtf,http://doe1.moph.go.th/surdata/y66/ac_Mushroom_66.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_66.rtf,yes,73184,skip,
Mushroom poisoning,ac_Mushroom_67.rtf,http://doe1.moph.go.th/surdata/y67/ac_Mushroom_67.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_67.rtf,yes,73209,skip,
Mushroom poisoning,ad_Mushroom_46.rtf,http://doe1.moph.go.th/surdata/y46/ad_Mushroom_46.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_46.rtf,no,,download,HTTP 404
Mushroom poisoning,ad_Mushroom_47.rtf,http://doe1.moph.go.th/surdata/y47/ad_Mushroom_47.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_47.rtf,yes,80592,skip,
Mushroom poisoning,ad_Mushroom_48.rtf,http://doe1.moph.go.th/surdata/y48/ad_Mushroom_48.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_48.rtf,yes,80585,skip,
Mushroom poisoning,ad_Mushroom_49.rtf,http://doe1.moph.go.th/surdata/y49/ad_Mushroom_49.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_49.rtf,yes,80564,skip,
Mushroom poisoning,ad_Mushroom_50.rtf,http://doe1.moph.go.th/surdata/y50/ad_Mushroom_50.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_50.rtf,yes,80585,skip,
Mushroom poisoning,ad_Mushroom_51.rtf,http://doe1.moph.go.th/surdata/y51/ad_Mushroom_51.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_51.rtf,yes,79773,skip,
Mushroom poisoning,ad_Mushroom_52.rtf,http://doe1.moph.go.th/surdata/y52/ad_Mushroom_52.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_52.rtf,yes,79773,skip,
Mushroom poisoning,ad_Mushroom_53.rtf,http://doe1.moph.go.th/surdata/y53/ad_Mushroom_53.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_53.rtf,yes,80562,skip,
Mushroom poisoning,ad_Mushroom_54.rtf,http://doe1.moph.go.th/surdata/y54/ad_Mushroom_54.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_54.rtf,yes,81301,skip,
Mushroom poisoning,ad_Mushroom_55.rtf,http://doe1.moph.go.th/surdata/y55/ad_Mushroom_55.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_55.rtf,yes,81324,skip,
Mushroom poisoning,ad_Mushroom_56.rtf,http://doe1.moph.go.th/surdata/y56/ad_Mushroom_56.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_56.rtf,yes,81320,skip,
Mushroom poisoning,ad_Mushroom_57.rtf,http://doe1.moph.go.th/surdata/y57/ad_Mushroom_57.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_57.rtf,yes,73237,skip,
Mushroom poisoning,ad_Mushroom_58.rtf,http://doe1.moph.go.th/surdata/y58/ad_Mushroom_58.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_58.rtf,yes,73239,skip,
Mushroom poisoning,ad_Mushroom_59.rtf,http://doe1.moph.go.th/surdata/y59/ad_Mushroom_59.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_59.rtf,yes,73240,skip,
Mushroom poisoning,ad_Mushroom_60.rtf,http://doe1.moph.go.th/surdata/y60/ad_Mushroom_60.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_60.rtf,yes,73240,skip,
Mushroom poisoning,ad_Mushroom_61.rtf,http://doe1.moph.go.th/surdata/y61/ad_Mushroom_61.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_61.rtf,yes,73241,skip,
Mushroom poisoning,ad_Mushroom_62.rtf,http://doe1.moph.go.th/surdata/y62/ad_Mushroom_62.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_62.rtf,yes,73242,skip,
Mushroom poisoning,ad_Mushroom_63.rtf,http://doe1.moph.go.th/surdata/y63/ad_Mushroom_63.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_63.rtf,yes,73243,skip,
Mushroom poisoning,ad_Mushroom_64.rtf,http://doe1.moph.go.th/surdata/y64/ad_Mushroom_64.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_64.rtf,yes,73263,skip,
Mushroom poisoning,ad_Mushroom_65.rtf,http://doe1.moph.go.th/surdata/y65/ad_Mushroom_65.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_65.rtf,yes,73263,skip,
Mushroom poisoning,ad_Mushroom_66.rtf,http://doe1.moph.go.th/surdata/y66/ad_Mushroom_66.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_66.rtf,yes,73263,skip,
Mushroom poisoning,ad_Mushroom_67.rtf,http://doe1.moph.go.th/surdata/y67/ad_Mushroom_67.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_67.rtf,yes,73265,skip,
Mushroom poisoning,race_Mushroom_47.rtf,http://doe1.moph.go.th/surdata/y47/race_Mushroom_47.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_47.rtf,yes,85336,skip,
Mushroom poisoning,race_Mushroom_48.rtf,http://doe1.moph.go.th/surdata/y48/race_Mushroom_48.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_48.rtf,yes,83748,skip,
Mushroom poisoning,race_Mushroom_49.rtf,http://doe1.moph.go.th/surdata/y49/race_Mushroom_49.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_49.rtf,yes,83741,skip,
Mushroom poisoning,race_Mushroom_50.rtf,http://doe1.moph.go.th/surdata/y50/race_Mushroom_50.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_50.rtf,yes,83749,skip,
Mushroom poisoning,race_Mushroom_51.rtf,http://doe1.moph.go.th/surdata/y51/race_Mushroom_51.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_51.rtf,yes,82961,skip,
Mushroom poisoning,race_Mushroom_52.rtf,http://doe1.moph.go.th/surdata/y52/race_Mushroom_52.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_52.rtf,yes,82966,skip,
Mushroom poisoning,race_Mushroom_53.rtf,http://doe1.moph.go.th/surdata/y53/race_Mushroom_53.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_53.rtf,yes,83772,skip,
Mushroom poisoning,race_Mushroom_54.rtf,http://doe1.moph.go.th/surdata/y54/race_Mushroom_54.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_54.rtf,yes,84537,skip,
Mushroom poisoning,race_Mushroom_55.rtf,http://doe1.moph.go.th/surdata/y55/race_Mushroom_55.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_55.rtf,yes,84538,skip,
Mushroom poisoning,race_Mushroom_56.rtf,http://doe1.moph.go.th/surdata/y56/race_Mushroom_56.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_56.rtf,yes,84500,skip,
Mushroom poisoning,race_Mushroom_57.rtf,http://doe1.moph.go.th/surdata/y57/race_Mushroom_57.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_57.rtf,yes,76377,skip,
Mushroom poisoning,race_Mushroom_58.rtf,http://doe1.moph.go.th/surdata/y58/race_Mushroom_58.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_58.rtf,yes,76378,skip,
Mushroom poisoning,race_Mushroom_59.rtf,http://doe1.moph.go.th/surdata/y59/race_Mushroom_59.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_59.rtf,yes,76376,skip,
Mushroom poisoning,race_Mushroom_60.rtf,http://doe1.moph.go.th/surdata/y60/race_Mushroom_60.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_60.rtf,yes,76383,skip,
Mushroom poisoning,race_Mushroom_61.rtf,http://doe1.moph.go.th/surdata/y61/race_Mushroom_61.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_61.rtf,yes,76472,skip,
Mushroom poisoning,race_Mushroom_62.rtf,http://doe1.moph.go.th/surdata/y62/race_Mushroom_62.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_62.rtf,yes,76385,skip,
Mushroom poisoning,race_Mushroom_63.rtf,http://doe1.moph.go.th/surdata/y63/race_Mushroom_63.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_63.rtf,yes,76401,skip,
Mushroom poisoning,race_Mushroom_64.rtf,http://doe1.moph.go.th/surdata/y64/race_Mushroom_64.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_64.rtf,yes,76385,skip,
Mushroom poisoning,race_Mushroom_65.rtf,http://doe1.moph.go.th/surdata/y65/race_Mushroom_65.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_65.rtf,yes,76396,skip,
Mushroom poisoning,race_Mushroom_66.rtf,http://doe1.moph.go.th/surdata/y66/race_Mushroom_66.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_66.rtf,yes,76428,skip,
Mushroom poisoning,race_Mushroom_67.rtf,http://doe1.moph.go.th/surdata/y67/race_Mushroom_67.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_67.rtf,yes,76439,skip,
Mushroom poisoning,c_occ_Mushroom_49.rtf,http://doe1.moph.go.th/surdata/y49/c_occ_Mushroom_49.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_49.rtf,yes,79058,skip,
Mushroom poisoning,c_occ_Mushroom_50.rtf,http://doe1.moph.go.th/surdata/y50/c_occ_Mushroom_50.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_50.rtf,yes,79058,skip,
Mushroom poisoning,c_occ_Mushroom_51.rtf,http://doe1.moph.go.th/surdata/y51/c_occ_Mushroom_51.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_51.rtf,no,,download,HTTP 404
Mushroom poisoning,c_occ_Mushroom_52.rtf,http://doe1.moph.go.th/surdata/y52/c_occ_Mushroom_52.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_52.rtf,yes,78454,skip,
Mushroom poisoning,c_occ_Mushroom_53.rtf,http://doe1.moph.go.th/surdata/y53/c_occ_Mushroom_53.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_53.rtf,yes,78460,skip,
Mushroom poisoning,c_occ_Mushroom_54.rtf,http://doe1.moph.go.th/surdata/y54/c_occ_Mushroom_54.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_54.rtf,yes,79149,skip,
Mushroom poisoning,c_occ_Mushroom_55.rtf,http://doe1.moph.go.th/surdata/y55/c_occ_Mushroom_55.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_55.rtf,yes,79169,skip,
Mushroom poisoning,c_occ_Mushroom_56.rtf,http://doe1.moph.go.th/surdata/y56/c_occ_Mushroom_56.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_56.rtf,yes,79112,skip,
Mushroom poisoning,c_occ_Mushroom_57.rtf,http://doe1.moph.go.th/surdata/y57/c_occ_Mushroom_57.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_57.rtf,yes,71545,skip,
Mushroom poisoning,c_occ_Mushroom_58.rtf,http://doe1.moph.go.th/surdata/y58/c_occ_Mushroom_58.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_58.rtf,yes,71552,skip,
Mushroom poisoning,c_occ_Mushroom_59.rtf,http://doe1.moph.go.th/surdata/y59/c_occ_Mushroom_59.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_59.rtf,yes,72297,skip,
Mushroom poisoning,c_occ_Mushroom_60.rtf,http://doe1.moph.go.th/surdata/y60/c_occ_Mushroom_60.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_60.rtf,yes,72309,skip,
Mushroom poisoning,c_occ_Mushroom_61.rtf,http://doe1.moph.go.th/surdata/y61/c_occ_Mushroom_61.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_61.rtf,yes,72459,skip,
Mushroom poisoning,c_occ_Mushroom_62.rtf,http://doe1.moph.go.th/surdata/y62/c_occ_Mushroom_62.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_62.rtf,yes,72315,skip,
Mushroom poisoning,c_occ_Mushroom_63.rtf,http://doe1.moph.go.th/surdata/y63/c_occ_Mushroom_63.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_63.rtf,yes,72349,skip,
Mushroom poisoning,c_occ_Mushroom_64.rtf,http://doe1.moph.go.th/surdata/y64/c_occ_Mushroom_64.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_64.rtf,yes,72371,skip,
Mushroom poisoning,c_occ_Mushroom_65.rtf,http://doe1.moph.go.th/surdata/y65/c_occ_Mushroom_65.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_65.rtf,yes,72382,skip,
Mushroom poisoning,c_occ_Mushroom_66.rtf,http://doe1.moph.go.th/surdata/y66/c_occ_Mushroom_66.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_66.rtf,yes,72428,skip,
Mushroom poisoning,c_occ_Mushroom_67.rtf,http://doe1.moph.go.th/surdata/y67/c_occ_Mushroom_67.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_67.rtf,yes,72459,skip,
Mushroom poisoning,d_occ_Mushroom_49.rtf,http://doe1.moph.go.th/surdata/y49/d_occ_Mushroom_49.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_49.rtf,no,,download,HTTP 404
Mushroom poisoning,d_occ_Mushroom_50.rtf,http://doe1.moph.go.th/surdata/y50/d_occ_Mushroom_50.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_50.rtf,no,,download,HTTP 404
Mushroom poisoning,d_occ_Mushroom_51.rtf,http://doe1.moph.go.th/surdata/y51/d_occ_Mushroom_51.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_51.rtf,no,,download,HTTP 404
Mushroom poisoning,d_occ_Mushroom_52.rtf,http://doe1.moph.go.th/surdata/y52/d_occ_Mushroom_52.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_52.rtf,no,,download,HTTP 404
Mushroom poisoning,d_occ_Mushroom_53.rtf,http://doe1.moph.go.th/surdata/y53/d_occ_Mushroom_53.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_53.rtf,yes,78323,skip,
Mushroom poisoning,d_occ_Mushroom_54.rtf,http://doe1.moph.go.th/surdata/y54/d_occ_Mushroom_54.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_54.rtf,no,,download,HTTP 404
Mushroom poisoning,d_occ_Mushroom_55.rtf,http://doe1.moph.go.th/surdata/y55/d_occ_Mushroom_55.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_55.rtf,yes,79016,skip,
Mushroom poisoning,d_occ_Mushroom_56.rtf,http://doe1.moph.go.th/surdata/y56/d_occ_Mushroom_56.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_56.rtf,yes,79011,skip,
Mushroom poisoning,d_occ_Mushroom_57.rtf,http://doe1.moph.go.th/surdata/y57/d_occ_Mushroom_57.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_57.rtf,yes,75326,skip,
Mushroom poisoning,d_occ_Mushroom_58.rtf,http://doe1.moph.go.th/surdata/y58/d_occ_Mushroom_58.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_58.rtf,yes,71476,skip,
Mushroom poisoning,d_occ_Mushroom_59.rtf,http://doe1.moph.go.th/surdata/y59/d_occ_Mushroom_59.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_59.rtf,yes,72238,skip,
Mushroom poisoning,d_occ_Mushroom_60.rtf,http://doe1.moph.go.th/surdata/y60/d_occ_Mushroom_60.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_60.rtf,yes,72238,skip,
Mushroom poisoning,d_occ_Mushroom_61.rtf,http://doe1.moph.go.th/surdata/y61/d_occ_Mushroom_61.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_61.rtf,yes,72239,skip,
Mushroom poisoning,d_occ_Mushroom_62.rtf,http://doe1.moph.go.th/surdata/y62/d_occ_Mushroom_62.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_62.rtf,yes,72239,skip,
Mushroom poisoning,d_occ_Mushroom_63.rtf,http://doe1.moph.go.th/surdata/y63/d_occ_Mushroom_63.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_63.rtf,yes,72240,skip,
Mushroom poisoning,d_occ_Mushroom_64.rtf,http://doe1.moph.go.th/surdata/y64/d_occ_Mushroom_64.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_64.rtf,yes,72289,skip,
Mushroom poisoning,d_occ_Mushroom_65.rtf,http://doe1.moph.go.th/surdata/y65/d_occ_Mushroom_65.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_65.rtf,yes,72289,skip,
Mushroom poisoning,d_occ_Mushroom_66.rtf,http://doe1.moph.go.th/surdata/y66/d_occ_Mushroom_66.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_66.rtf,yes,72289,skip,
Mushroom poisoning,d_occ_Mushroom_67.rtf,http://doe1.moph.go.th/surdata/y67/d_occ_Mushroom_67.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_67.rtf,yes,72291,skip,
Mushroom poisoning,d58_5067.pdf,http://doe1.moph.go.th/surdata/506wk/y67/d58_5067.pdf,,Code/Data/GetData/Mushroom poisoning/d58_5067.pdf,no,,download,success
Mushroom poisoning,d58_5366.pdf,http://doe1.moph.go.th/surdata/506wk/y66/d58_5366.pdf,,Code/Data/GetData/Mushroom poisoning/d58_5366.pdf,no,,download,success
Mushroom poisoning,mcd_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/mcd_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/mcd_Mushroom_68.rtf,no,,download,HTTP 404
Mushroom poisoning,rate_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/rate_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/rate_Mushroom_68.rtf,no,,download,HTTP 404
Mushroom poisoning,ac_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/ac_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/ac_Mushroom_68.rtf,no,,download,HTTP 404
Mushroom poisoning,ad_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/ad_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/ad_Mushroom_68.rtf,no,,download,HTTP 404
Mushroom poisoning,race_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/race_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/race_Mushroom_68.rtf,no,,download,HTTP 404
Mushroom poisoning,c_occ_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/c_occ_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/c_occ_Mushroom_68.rtf,no,,download,HTTP 404
Mushroom poisoning,d_occ_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/d_occ_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/d_occ_Mushroom_68.rtf,no,,download,HTTP 404
Mushroom poisoning,csa_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/csa_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/csa_Mushroom_68.rtf,no,,download,HTTP 404
Mushroom poisoning,dsa_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/dsa_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/dsa_Mushroom_68.rtf,no,,download,HTTP 404
Mushroom poisoning,Am_mcd_Mushroom_68.rtf,http://doe1.moph.go.th/surdata/y68/Am_mcd_Mushroom_68.rtf,,Code/Data/GetData/Mushroom poisoning/Am_mcd_Mushroom_68.rtf,no,,download,HTTP 404
Paratyphoid,1142920210518092542.pdf,https://ddc.moph.go.th/uploads/publish/1142920210518092542.pdf,,Code/Data/GetData/Paratyphoid/1142920210518092542.pdf,no,,download,"SSLError: HTTPSConnectionPool(host='ddc.moph.go.th', port=443): Max retries exceeded with url: /uploads/publish/1142920210518092542.pdf (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1129)')))"
Paratyphoid,mcd_Paratyphoid_46.rtf,http://doe1.moph.go.th/surdata/y46/mcd_Paratyphoid_46.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_46.rtf,yes,117245,skip,
Paratyphoid,mcd_Paratyphoid_47.rtf,http://doe1.moph.go.th/surdata/y47/mcd_Paratyphoid_47.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_47.rtf,yes,117222,skip,
Paratyphoid,mcd_Paratyphoid_48.rtf,http://doe1.moph.go.th/surdata/y48/mcd_Paratyphoid_48.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_48.rtf,yes,117228,skip,
Paratyphoid,mcd_Paratyphoid_49.rtf,http://doe1.moph.go.th/surdata/y49/mcd_Paratyphoid_49.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_49.rtf,yes,117225,skip,
Paratyphoid,mcd_Paratyphoid_50.rtf,http://doe1.moph.go.th/surdata/y50/mcd_Paratyphoid_50.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_50.rtf,yes,117245,skip,
Paratyphoid,mcd_Paratyphoid_51.rtf,http://doe1.moph.go.th/surdata/y51/mcd_Paratyphoid_51.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_51.rtf,yes,116102,skip,
Paratyphoid,mcd_Paratyphoid_52.rtf,http://doe1.moph.go.th/surdata/y52/mcd_Paratyphoid_52.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_52.rtf,yes,116121,skip,
Paratyphoid,mcd_Paratyphoid_53.rtf,http://doe1.moph.go.th/surdata/y53/mcd_Paratyphoid_53.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_53.rtf,yes,117223,skip,
Paratyphoid,mcd_Paratyphoid_54.rtf,http://doe1.moph.go.th/surdata/y54/mcd_Paratyphoid_54.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_54.rtf,yes,118306,skip,
Paratyphoid,mcd_Paratyphoid_55.rtf,http://doe1.moph.go.th/surdata/y55/mcd_Paratyphoid_55.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_55.rtf,yes,118303,skip,
Paratyphoid,mcd_Paratyphoid_56.rtf,http://doe1.moph.go.th/surdata/y56/mcd_Paratyphoid_56.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_56.rtf,yes,118306,skip,
Paratyphoid,mcd_Paratyphoid_57.rtf,http://doe1.moph.go.th/surdata/y57/mcd_Paratyphoid_57.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_57.rtf,yes,106804,skip,
Paratyphoid,mcd_Paratyphoid_58.rtf,http://doe1.moph.go.th/surdata/y58/mcd_Paratyphoid_58.rtf,,Code/Data/GetData/Paratyphoid/mcd_Paratyphoid_58.rtf,yes,106824,skip,
